timestamp;yawCorr;encoderR;I_L;odoDistance;ax;encoderL;I_R;yaw;eSpeedR;eSpeedL;pwmL;speedL;CycleTimeControl;wz;pwmR;speedR;Iyaw;hdg;m_y;m_x;eYaw;cycleTimeSense;
1603466970.23;0;-123;127;0.0;0.099853515625;123;48;246;12;0;47;25;54;-103.179931641;45;13;0;251.154407225;-6.0927734375;-17.8508300781;246;6;
1603466970.28;0;-123;125;0.5;0.0419921875;124;60;247;12;0;47;27;55;-110.237121582;46;13;0;260.177920764;-3.40112304688;-19.6452636719;247;6;
1603466970.33;0;-124;120;0.5;-0.299560546875;125;65;249;5;0;47;30;54;-126.663208008;42;20;0;261.02689805;-3.10205078125;-19.6452636719;249;6;
1603466970.39;0;-125;115;0.5;-0.04150390625;126;62;251;0;0;46;30;53;-136.39831543;39;28;0;270.58304463;0.187744140625;-18.4489746094;251;6;
1603466970.44;0;-126;108;0.5;0.289306640625;127;55;253;0;0;45;32;55;-144.332885742;38;32;0;281.945634016;3.77661132812;-17.8508300781;253;7;
1603466970.49;0;-127;101;0.0;-0.10107421875;127;46;254;0;0;45;32;52;-141.02935791;37;34;0;290.037764582;6.01965332031;-16.5050048828;254;6;
1603466970.55;0;-128;95;0.0;-0.255615234375;128;37;256;0;0;44;31;56;-127.258300781;36;34;0;299.812639215;10.0571289062;-17.5517578125;256;7;
1603466970.61;0;-129;93;0.0;-0.17724609375;129;23;258;0;0;44;27;55;-146.286010742;35;39;0;305.533310889;11.2534179688;-15.7573242188;258;7;
1603466970.66;0;-129;86;0.5;-0.0478515625;130;9;259;0;0;43;32;54;-140.617370605;33;39;0;311.757729095;12.5992431641;-14.1124267578;259;6;
1603466970.72;0;-130;79;0.0;0.39111328125;130;-3;260;0;0;42;32;56;-127.616882324;33;37;0;318.937022101;13.7955322266;-12.0189208984;260;6;
1603466970.77;0;-131;77;0.0;0.10693359375;131;-13;262;0;0;42;27;54;-126.914978027;32;35;0;332.584920861;17.9825439453;-9.32727050781;262;6;
1603466970.82;0;-132;76;0.0;0.32275390625;132;-21;264;0;0;42;26;54;-116.493225098;31;33;0;336.699815945;18.8797607422;-8.13098144531;264;6;
1603466970.88;0;-133;75;-0.5;-0.37890625;132;-24;265;0;0;42;26;52;-102.188110352;31;28;0;339.533398683;18.5806884766;-6.93469238281;265;6;
1603466970.93;0;-134;76;-0.5;-0.118896484375;133;-32;267;0;1;43;24;54;-108.222961426;30;33;0;341.159379575;18.1320800781;-6.18701171875;267;6;
1603466970.98;0;-134;75;0.0;-0.29248046875;134;-40;268;0;0;42;26;54;-103.858947754;29;33;0;353.79693961;19.7769775391;-2.14953613281;268;6;
1603466971.04;0;-135;74;-0.5;-0.032958984375;134;-39;269;1;0;42;26;54;-102.142333984;30;24;0;358.527199909;19.6274414062;-0.504638671875;269;6;
1603466971.09;0;-135;74;0.0;-0.123779296875;135;-38;270;1;0;42;25;53;-102.668762207;30;24;0;7.16256797021;20.9732666016;2.63562011719;270;6;
1603466971.15;0;-136;73;0.0;0.042236328125;136;-34;272;4;0;42;26;55;-96.6262817383;32;21;0;10.7865260059;19.3283691406;3.68237304688;272;6;
1603466971.2;0;-136;72;0.0;-0.158203125;136;-30;272;4;0;42;26;55;-89.6911621094;33;21;0;17.7221416432;19.4779052734;6.22448730469;272;6;
1603466971.25;0;-137;75;0.0;-0.047607421875;137;-26;274;4;3;44;22;52;-94.4519042969;33;21;0;21.0328065437;18.1320800781;6.97216796875;274;6;
1603466971.3;0;-137;78;0.0;-0.17138671875;137;-22;274;4;3;44;22;52;-76.8737792969;33;21;0;21.8477191712;19.6274414062;7.86938476562;274;6;
1603466971.36;0;-138;83;0.0;-0.111572265625;138;-18;276;4;5;46;20;52;-77.522277832;33;21;0;26.3794031072;18.5806884766;9.21520996094;276;6;
1603466971.41;0;-138;88;0.0;-0.175537109375;138;-14;276;4;5;46;20;53;-83.1451416016;33;21;0;29.8719061321;17.0853271484;9.81335449219;276;6;
1603466971.46;0;-139;95;0.0;-0.028564453125;139;-8;278;6;7;48;18;54;-74.7528076172;35;19;0;32.0830687886;17.0853271484;10.7105712891;278;7;
1603466971.52;0;-139;102;0.0;-0.075439453125;139;-2;278;6;7;49;18;53;-83.1985473633;36;19;0;41.6550967277;14.3936767578;12.8040771484;278;7;
1603466971.57;0;-140;109;-0.5;-0.10791015625;139;3;279;5;7;50;18;52;-72.8912353516;36;20;0;43.645902323;14.9918212891;14.2994384766;279;7;
1603466971.62;0;-140;117;0.0;0.09716796875;140;8;280;5;8;51;17;53;-77.1636962891;36;20;0;49.994251318;12.0010986328;14.2994384766;280;6;
1603466971.68;0;-141;125;-0.5;0.09423828125;140;14;281;6;8;52;17;55;-68.229675293;38;19;0;51.2898262426;12.8983154297;16.0938720703;281;6;
1603466971.73;0;-141;132;0.0;-0.182373046875;141;20;282;6;7;52;18;53;-70.7473754883;38;19;0;56.8348990041;11.1038818359;16.9910888672;282;6;
1603466971.78;0;-141;132;0.0;0.09912109375;141;26;283;6;0;48;25;52;-75.4318237305;39;19;0;60.5116880069;9.60852050781;16.9910888672;283;7;
1603466971.84;0;-142;132;0.0;0.1396484375;142;39;284;13;0;48;25;55;-81.9244384766;44;12;0;60.5433945386;10.3562011719;18.3369140625;284;6;
1603466971.89;0;-142;130;0.5;-0.00048828125;143;52;285;13;0;48;27;55;-85.2737426758;46;12;0;63.2709858244;9.30944824219;18.4864501953;285;6;
1603466971.95;0;-142;128;1.0;0.00634765625;144;65;286;13;0;47;27;53;-108.947753906;47;12;0;71.1589055516;6.76733398438;19.8322753906;286;6;
1603466972.0;0;-143;126;0.5;0.136474609375;144;75;287;10;0;47;27;57;-114.067077637;46;15;0;79.905272092;3.4775390625;19.533203125;287;6;
1603466972.06;0;-144;121;0.5;-0.01318359375;145;79;289;4;0;47;30;53;-121.673583984;43;21;0;79.1991648779;3.92614746094;20.5799560547;289;6;
1603466972.11;0;-144;116;1.0;-0.077392578125;146;83;290;4;0;46;30;54;-127.853393555;43;21;0;83.1347004839;2.72985839844;22.6734619141;290;6;
1603466972.16;0;-145;108;1.0;0.18017578125;147;79;292;0;0;45;33;51;-135.50567627;40;29;0;92.3559447181;-0.859008789062;20.8790283203;292;6;
1603466972.22;0;-146;101;1.0;0.0927734375;148;72;294;0;0;45;32;55;-142.944335938;40;32;0;109.393715629;-7.13952636719;20.2808837891;294;7;
1603466972.27;0;-147;94;0.5;-0.0830078125;148;61;295;0;0;44;32;52;-148.078918457;39;36;0;116.723658533;-9.38256835938;18.6359863281;295;6;
1603466972.32;0;-148;87;0.5;0.572998046875;149;54;297;0;0;43;32;52;-133.689880371;38;32;0;115.279456624;-9.08349609375;19.2341308594;297;6;
1603466972.37;0;-149;81;0.5;0.402099609375;150;39;299;0;0;43;31;54;-140.922546387;36;40;0;118.336134323;-10.1302490234;18.7855224609;299;6;
1603466972.43;0;-150;75;0.5;-0.014404296875;151;25;301;0;0;42;31;54;-141.693115234;35;39;0;131.62346375;-14.1677246094;15.9443359375;301;7;
1603466972.48;0;-151;69;0.0;0.001220703125;151;13;302;0;0;41;31;54;-134.155273438;34;37;0;140.041985803;-16.7098388672;14.0003662109;302;7;
1603466972.53;0;-151;64;0.5;0.281982421875;152;1;303;0;0;41;30;53;-134.124755859;33;37;0;147.656742363;-18.8033447266;11.9068603516;303;6;
1603466972.59;0;-152;62;0.5;0.328857421875;153;-9;305;0;0;41;27;53;-124.549865723;33;35;0;150.611330003;-17.1584472656;9.66381835938;305;6;
1603466972.64;0;-153;58;0.5;-0.069580078125;154;-13;307;0;0;40;29;53;-104.499816895;32;29;0;158.151515459;-19.9996337891;8.01892089844;307;7;
1603466972.69;0;-154;54;0.0;0.101318359375;154;-24;308;0;0;40;29;52;-121.139526367;31;36;0;169.461449769;-20.5977783203;3.83190917969;308;6;
1603466972.75;0;-154;51;0.5;0.243896484375;155;-35;309;0;0;40;28;54;-120.765686035;30;36;0;169.490582392;-19.8500976562;3.68237304688;309;6;
1603466972.8;0;-155;48;0.5;-0.2021484375;156;-36;311;0;0;39;28;52;-109.191894531;30;26;0;175.423614003;-19.8500976562;1.5888671875;311;6;
1603466972.85;0;-156;45;0.0;-0.207275390625;156;-35;312;1;0;39;28;52;-110.92376709;31;24;0;176.473813742;-18.5042724609;1.14025878906;312;6;
1603466972.91;0;-156;46;0.5;-0.210205078125;157;-34;313;1;1;40;24;55;-108.657836914;31;24;0;189.115988547;-18.0556640625;-2.89721679688;313;6;
1603466972.96;0;-157;47;0.0;-0.053466796875;157;-33;314;1;1;40;24;53;-92.3538208008;31;24;0;192.983104003;-19.7005615234;-4.54211425781;314;6;
1603466973.01;0;-157;52;0.5;0.4287109375;158;-32;315;1;5;43;20;54;-78.0944824219;31;24;0;194.62354761;-19.7005615234;-5.14025878906;315;6;
1603466973.07;0;-158;57;0.0;-0.08544921875;158;-30;316;2;5;43;20;54;-83.1832885742;32;23;0;202.682187243;-17.3079833984;-7.23376464844;316;6;
1603466973.12;0;-159;64;0.0;-0.03955078125;159;-27;318;3;7;45;18;54;-81.5048217773;33;22;0;202.92493787;-17.4575195312;-7.38330078125;318;6;
1603466973.18;0;-159;71;0.0;-0.0234375;159;-24;318;3;7;46;18;56;-77.3620605469;33;22;0;208.666844124;-17.6070556641;-9.62634277344;318;6;
1603466973.23;0;-160;78;-0.5;0.032470703125;159;-20;319;4;7;47;18;54;-80.7342529297;33;21;0;216.802985068;-15.0649414062;-11.2712402344;319;6;
1603466973.28;0;-160;88;0.0;-0.123779296875;160;-16;320;4;10;49;15;52;-78.5903930664;33;21;0;217.922547661;-14.466796875;-11.2712402344;320;6;
1603466973.33;0;-161;98;-0.5;-0.082763671875;160;-11;321;5;10;50;15;52;-71.1212158203;34;20;0;222.519419424;-13.2705078125;-12.1684570312;321;6;
1603466973.39;0;-161;104;0.0;0.033447265625;161;-6;322;5;6;49;19;52;-71.4950561523;35;20;0;224.559385036;-13.4200439453;-13.2152099609;322;6;
1603466973.44;0;-161;110;0.0;0.228515625;161;-1;322;5;6;49;19;57;-74.6917724609;35;20;0;234.778710982;-10.2797851562;-14.5610351562;322;7;
1603466973.5;0;-162;114;0.0;0.03515625;162;11;324;12;4;48;21;58;-80.5969238281;41;13;0;234.817685984;-12.3732910156;-17.5517578125;324;6;
